sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4851;pms5003;3627;6.515;3.400;2024-05-02T10:17:40.281835+00:00;P2;20.67
4851;pms5003;3627;6.515;3.400;2024-05-02T10:17:40.281835+00:00;P1;21.11
4851;pms5003;3627;6.515;3.400;2024-05-02T10:17:40.281835+00:00;P0;13.11
4852;DHT22;3627;6.515;3.400;2024-05-02T10:17:53.397732+00:00;humidity;69.90
4852;DHT22;3627;6.515;3.400;2024-05-02T10:17:53.397732+00:00;temperature;35.40
4851;pms5003;3627;6.515;3.400;2024-05-02T10:26:14.855250+00:00;P2;18.08
4851;pms5003;3627;6.515;3.400;2024-05-02T10:26:14.855250+00:00;P1;20.25
4851;pms5003;3627;6.515;3.400;2024-05-02T10:26:14.855250+00:00;P0;13.17
4851;pms5003;3627;6.515;3.400;2024-05-02T10:34:39.923360+00:00;P2;13.50
4851;pms5003;3627;6.515;3.400;2024-05-02T10:34:39.923360+00:00;P1;13.50
4851;pms5003;3627;6.515;3.400;2024-05-02T10:34:39.923360+00:00;P0;9.07
