sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4858;DHT22;3630;6.540;3.297;2025-01-01T10:39:21.223646+00:00;temperature;38.70
4857;pms5003;3630;6.540;3.297;2025-01-01T10:40:11.981318+00:00;P2;37.33
4857;pms5003;3630;6.540;3.297;2025-01-01T10:40:11.981318+00:00;P1;44.33
4857;pms5003;3630;6.540;3.297;2025-01-01T10:40:11.981318+00:00;P0;24.00
4858;DHT22;3630;6.540;3.297;2025-01-01T10:40:25.107478+00:00;humidity;53.80
4858;DHT22;3630;6.540;3.297;2025-01-01T10:40:25.107478+00:00;temperature;38.30
4857;pms5003;3630;6.540;3.297;2025-01-01T10:41:16.416010+00:00;P2;33.50
4857;pms5003;3630;6.540;3.297;2025-01-01T10:41:16.416010+00:00;P1;40.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:41:16.416010+00:00;P0;22.50
4858;DHT22;3630;6.540;3.297;2025-01-01T10:41:29.547638+00:00;humidity;55.20
4858;DHT22;3630;6.540;3.297;2025-01-01T10:41:29.547638+00:00;temperature;37.90
4857;pms5003;3630;6.540;3.297;2025-01-01T10:42:20.247876+00:00;P2;30.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:42:20.247876+00:00;P1;33.50
4857;pms5003;3630;6.540;3.297;2025-01-01T10:42:20.247876+00:00;P0;17.00
4858;DHT22;3630;6.540;3.297;2025-01-01T10:42:33.393922+00:00;humidity;55.90
4858;DHT22;3630;6.540;3.297;2025-01-01T10:42:33.393922+00:00;temperature;37.90
4857;pms5003;3630;6.540;3.297;2025-01-01T10:43:24.157839+00:00;P2;38.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:43:24.157839+00:00;P1;46.67
4857;pms5003;3630;6.540;3.297;2025-01-01T10:43:24.157839+00:00;P0;25.00
4858;DHT22;3630;6.540;3.297;2025-01-01T10:43:37.312578+00:00;humidity;55.50
4858;DHT22;3630;6.540;3.297;2025-01-01T10:43:37.312578+00:00;temperature;38.20
4857;pms5003;3630;6.540;3.297;2025-01-01T10:44:28.192009+00:00;P2;38.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:44:28.192009+00:00;P1;45.50
4857;pms5003;3630;6.540;3.297;2025-01-01T10:44:28.192009+00:00;P0;26.00
4858;DHT22;3630;6.540;3.297;2025-01-01T10:44:41.306649+00:00;humidity;54.50
4858;DHT22;3630;6.540;3.297;2025-01-01T10:44:41.306649+00:00;temperature;38.40
4857;pms5003;3630;6.540;3.297;2025-01-01T10:45:32.031440+00:00;P2;40.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:45:32.031440+00:00;P1;51.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:45:32.031440+00:00;P0;26.00
4858;DHT22;3630;6.540;3.297;2025-01-01T10:45:45.155101+00:00;humidity;54.30
4858;DHT22;3630;6.540;3.297;2025-01-01T10:45:45.155101+00:00;temperature;38.50
4857;pms5003;3630;6.540;3.297;2025-01-01T10:46:35.853893+00:00;P2;41.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:46:35.853893+00:00;P1;47.50
4857;pms5003;3630;6.540;3.297;2025-01-01T10:46:35.853893+00:00;P0;27.00
4858;DHT22;3630;6.540;3.297;2025-01-01T10:46:48.988485+00:00;humidity;54.60
4858;DHT22;3630;6.540;3.297;2025-01-01T10:46:48.988485+00:00;temperature;38.60
4857;pms5003;3630;6.540;3.297;2025-01-01T10:47:39.666024+00:00;P2;40.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:47:39.666024+00:00;P1;48.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:47:39.666024+00:00;P0;28.00
4858;DHT22;3630;6.540;3.297;2025-01-01T10:47:52.813794+00:00;humidity;53.60
4858;DHT22;3630;6.540;3.297;2025-01-01T10:47:52.813794+00:00;temperature;38.50
4857;pms5003;3630;6.540;3.297;2025-01-01T10:48:43.519575+00:00;P2;38.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:48:43.519575+00:00;P1;45.50
4857;pms5003;3630;6.540;3.297;2025-01-01T10:48:43.519575+00:00;P0;26.00
4858;DHT22;3630;6.540;3.297;2025-01-01T10:48:56.608854+00:00;humidity;54.70
4858;DHT22;3630;6.540;3.297;2025-01-01T10:48:56.608854+00:00;temperature;38.60
4857;pms5003;3630;6.540;3.297;2025-01-01T10:49:47.372592+00:00;P2;41.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:49:47.372592+00:00;P1;49.60
4857;pms5003;3630;6.540;3.297;2025-01-01T10:49:47.372592+00:00;P0;27.40
4858;DHT22;3630;6.540;3.297;2025-01-01T10:50:00.451756+00:00;humidity;53.80
4858;DHT22;3630;6.540;3.297;2025-01-01T10:50:00.451756+00:00;temperature;38.70
4857;pms5003;3630;6.540;3.297;2025-01-01T10:50:51.568659+00:00;P2;38.60
4857;pms5003;3630;6.540;3.297;2025-01-01T10:50:51.568659+00:00;P1;47.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:50:51.568659+00:00;P0;23.00
4858;DHT22;3630;6.540;3.297;2025-01-01T10:51:04.719803+00:00;humidity;54.10
4858;DHT22;3630;6.540;3.297;2025-01-01T10:51:04.719803+00:00;temperature;38.80
4857;pms5003;3630;6.540;3.297;2025-01-01T10:51:55.472918+00:00;P2;39.50
4857;pms5003;3630;6.540;3.297;2025-01-01T10:51:55.472918+00:00;P1;48.50
4857;pms5003;3630;6.540;3.297;2025-01-01T10:51:55.472918+00:00;P0;25.50
4858;DHT22;3630;6.540;3.297;2025-01-01T10:52:08.581030+00:00;humidity;52.80
4858;DHT22;3630;6.540;3.297;2025-01-01T10:52:08.581030+00:00;temperature;39.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:52:59.253315+00:00;P2;36.75
4857;pms5003;3630;6.540;3.297;2025-01-01T10:52:59.253315+00:00;P1;42.25
4857;pms5003;3630;6.540;3.297;2025-01-01T10:52:59.253315+00:00;P0;24.25
4858;DHT22;3630;6.540;3.297;2025-01-01T10:53:12.398765+00:00;humidity;52.30
4858;DHT22;3630;6.540;3.297;2025-01-01T10:53:12.398765+00:00;temperature;39.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:54:04.784533+00:00;P2;38.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:54:04.784533+00:00;P1;45.67
4857;pms5003;3630;6.540;3.297;2025-01-01T10:54:04.784533+00:00;P0;25.33
4858;DHT22;3630;6.540;3.297;2025-01-01T10:54:17.933042+00:00;humidity;52.20
4858;DHT22;3630;6.540;3.297;2025-01-01T10:54:17.933042+00:00;temperature;38.80
4857;pms5003;3630;6.540;3.297;2025-01-01T10:55:08.678750+00:00;P2;38.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:55:08.678750+00:00;P1;46.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:55:08.678750+00:00;P0;24.50
4858;DHT22;3630;6.540;3.297;2025-01-01T10:55:21.828381+00:00;humidity;52.30
4858;DHT22;3630;6.540;3.297;2025-01-01T10:55:21.828381+00:00;temperature;38.80
4857;pms5003;3630;6.540;3.297;2025-01-01T10:56:12.751259+00:00;P2;39.33
4857;pms5003;3630;6.540;3.297;2025-01-01T10:56:12.751259+00:00;P1;48.67
4857;pms5003;3630;6.540;3.297;2025-01-01T10:56:12.751259+00:00;P0;27.00
4858;DHT22;3630;6.540;3.297;2025-01-01T10:56:25.905259+00:00;humidity;52.60
4858;DHT22;3630;6.540;3.297;2025-01-01T10:56:25.905259+00:00;temperature;38.70
4857;pms5003;3630;6.540;3.297;2025-01-01T10:57:16.599809+00:00;P2;40.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:57:16.599809+00:00;P1;47.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:57:16.599809+00:00;P0;25.67
4858;DHT22;3630;6.540;3.297;2025-01-01T10:57:29.743999+00:00;humidity;52.60
4858;DHT22;3630;6.540;3.297;2025-01-01T10:57:29.743999+00:00;temperature;38.80
4857;pms5003;3630;6.540;3.297;2025-01-01T10:58:20.435232+00:00;P2;38.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:58:20.435232+00:00;P1;44.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:58:20.435232+00:00;P0;26.00
4858;DHT22;3630;6.540;3.297;2025-01-01T10:58:33.586347+00:00;humidity;52.30
4858;DHT22;3630;6.540;3.297;2025-01-01T10:58:33.586347+00:00;temperature;38.90
4857;pms5003;3630;6.540;3.297;2025-01-01T10:59:24.353317+00:00;P2;29.67
4857;pms5003;3630;6.540;3.297;2025-01-01T10:59:24.353317+00:00;P1;30.33
4857;pms5003;3630;6.540;3.297;2025-01-01T10:59:24.353317+00:00;P0;19.33
4858;DHT22;3630;6.540;3.297;2025-01-01T10:59:37.488451+00:00;humidity;52.70
4858;DHT22;3630;6.540;3.297;2025-01-01T10:59:37.488451+00:00;temperature;38.90
4857;pms5003;3630;6.540;3.297;2025-01-01T11:00:29.087020+00:00;P2;40.00
4857;pms5003;3630;6.540;3.297;2025-01-01T11:00:29.087020+00:00;P1;49.00
4857;pms5003;3630;6.540;3.297;2025-01-01T11:00:29.087020+00:00;P0;27.00
4858;DHT22;3630;6.540;3.297;2025-01-01T11:00:42.206453+00:00;humidity;52.40
4858;DHT22;3630;6.540;3.297;2025-01-01T11:00:42.206453+00:00;temperature;39.00
4857;pms5003;3630;6.540;3.297;2025-01-01T11:01:32.967064+00:00;P2;39.50
4857;pms5003;3630;6.540;3.297;2025-01-01T11:01:32.967064+00:00;P1;47.50
4857;pms5003;3630;6.540;3.297;2025-01-01T11:01:32.967064+00:00;P0;26.00
4858;DHT22;3630;6.540;3.297;2025-01-01T11:01:46.072818+00:00;humidity;51.90
4858;DHT22;3630;6.540;3.297;2025-01-01T11:01:46.072818+00:00;temperature;39.00
4857;pms5003;3630;6.540;3.297;2025-01-01T11:02:36.814919+00:00;P2;41.67
4857;pms5003;3630;6.540;3.297;2025-01-01T11:02:36.814919+00:00;P1;50.67
